city,name,description,rating,location,url,cid
Saintes Maries de la mer,Hôtel Restaurant Les Arnelles,"Situé aux Saintes-Marie-de-la-Mer, au cœur du parc naturel régional de Camargue, l’établissement Les Arnelles dispose d'une piscine extérieure, d'un jardin et d'une terrasse. ",8.4,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/les-arnelles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkMzlhMzI3NjYtOTc2NS00MmU3LWJmYTEtZGVlODM4MzllNDNm2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=8dba46e58a060293&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,30
Saintes Maries de la mer,Résidence La Palma,"La Résidence La Palma est située à Saintes-Maries-de-la-Mer, à seulement 100 mètres de la plage et du centre du village. ",8.1,Les Saintes-Maries-de-la-Mer,https://www.booking.com/hotel/fr/ra-c-sidence-palma.fr.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkMzlhMzI3NjYtOTc2NS00MmU3LWJmYTEtZGVlODM4MzllNDNm2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=8dba46e58a060293&srepoch=1683194699&from=searchresults&map=1,30
Carcassonne,Hôtel l'Aragon,"Situé à seulement 50 mètres du centre historique de Carcassonne dans l'Aude, l'hôtel l'Aragon propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, un parking privé accessible sans frais...",8.3,Carcassonne,https://www.booking.com/hotel/fr/l-aragon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Carcassonne,Hotel de la Cité & Spa MGallery,L’Hotel de la Cité & Spa MGallery vous accueille dans un château de style médiéval situé à l’intérieur des remparts de Carcassonne. ,8.8,"Cité de Carcassonne, Carcassonne",https://www.booking.com/hotel/fr/hotel-de-la-cite.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,11
Carcassonne,Hôtel Central,"L'Hôtel Central propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite à Carcassonne, à respectivement 5 et 20 minutes de marche du canal du Midi et du centre-ville médiéval. ",7.0,Carcassonne,https://www.booking.com/hotel/fr/central-carcassonne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Carcassonne,Coté cité,"Situé à Carcassonne, le Coté cité propose une connexion Wi-Fi gratuite, un jardin, un salon commun et une terrasse. ",8.9,Carcassonne,https://www.booking.com/hotel/fr/proche-cite-chez-sisi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Carcassonne,Chambres d'hôtes Les Palmiers de la Cité,"Niché sur un jardin de 2 500m², l'établissement Chambres d'hôtes Les Palmiers de la Cité se trouve à 300 mètres de la ville fortifiée de Carcassonne. ",9.2,Carcassonne,https://www.booking.com/hotel/fr/chambres-d-ha-tes-les-palmiers-de-la-cita-c.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,11
Carcassonne,Carcassonne Guesthouse,La maison d'hôtes Carcassonne Guesthouse est située à Carcassonne. L'établissement est situé sur la rivière Aude et dispose d'une terrasse commune avec vue sur le château. ,9.4,Carcassonne,https://www.booking.com/hotel/fr/carcassonne-guesthouse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Carcassonne,SOWELL HOTELS Les Chevaliers,"Situé à Carcassonne, à 2 minutes à pied de l'Aude et offrant une vue sur le pont Vieux, le SOWELL HOTELS Les Chevaliers propose une connexion Wi-Fi gratuite. ",8.3,Carcassonne,https://www.booking.com/hotel/fr/soleil-vacances-les-chevaliers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Carcassonne,ibis Carcassonne Centre - La Cité,L'ibis Carcassonne Centre bénéficie d'un emplacement idéal à 1 km de la gare de Carcassonne et à seulement 800 mètres du cœur médiéval de la ville. ,7.3,Carcassonne,https://www.booking.com/hotel/fr/ibis-carcassonne-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Carcassonne,Audotel,"L’Audotel vous accueille à Carcassonne, à moins de 4 km de la cité médiévale et du canal du Midi. Une connexion Wi-Fi gratuite est accessible dans l’ensemble des locaux. ",8.0,Carcassonne,https://www.booking.com/hotel/fr/ptit-dej-audotel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,11
Carcassonne,Aude Cité-City,"Situé à Carcassonne, à moins de 600 mètres de la cathédrale et à 2,7 km de la zone commerciale du Pont Rouge, l'Aude Cité-City propose des hébergements avec connexion Wi-Fi gratuite. ",9.0,Carcassonne,https://www.booking.com/hotel/fr/aude-cite-city.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,11
Carcassonne,Hôtel De L'octroi,L'Hôtel De L'octroi est situé à 150 mètres de l'entrée de la cité médiévale de Carcassonne. L’établissement propose des chambres modernes avec connexion Wi-Fi gratuite. ,8.2,Carcassonne,https://www.booking.com/hotel/fr/de-l-octroi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Carcassonne,Appartements Cote pont Vieux-Self Check-In,"Le Cote pont Vieux se trouve à Carcassonne, à 200 mètres de la médiathèque Grain d'Arts. Une connexion Wi-Fi est disponible gratuitement. ",8.3,Carcassonne,https://www.booking.com/hotel/fr/cote-pont-vieux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCyobOogbAAgHSAiRjOGI2NGEwYi1lZjhjLTRmM2QtOTRjOS0wMzAxYWE0MmE1MTnYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cef746e5f0f3022a&srepoch=1683194699&from=searchresults&map=1,11
Collioure,"Studio Collioure, 1 pièce, 4 personnes - FR-1-309-372","Situé à 400 mètres de la plage de Port Avall et de celle de Boutigue à Collioure, le Studio Collioure, 1 pièce, 4 personnes - FR-1-309-372 propose un hébergement avec une cuisine. ",7.0,Collioure,https://www.booking.com/hotel/fr/studio-collioure-1-piece-2-personnes-fr-1-309-372.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Collioure,Résidence du Soleil,"Situé dans le centre-ville de Collioure, à 400 mètres du château royal et à 100 mètres de la plage, cet appartement dispose d'une terrasse et d'un jardin. ",7.8,Collioure,https://www.booking.com/hotel/fr/residence-du-soleil-collioure.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,14
Collioure,Les Roches Brunes,"Situé à Collioure, à 70 mètres de la plage de Balette, l'établissement Les Roches Brunes propose un jardin, un parking privé gratuit, une terrasse et un restaurant. ",9.1,Collioure,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,14
Collioure,Hotel Le Bon Port,"Situé à quelques mètres du moulin à vent de La Cortina, l’Hotel Le Bon Port surplombe élégamment la mer et la baie de Collioure, son château royal et le célèbre clocher de Notre Dame des Anges. ",8.1,Collioure,https://www.booking.com/hotel/fr/le-bon-port.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Collioure,Appartement 2 ch pour 5 pers dans résidence avec piscine,"Situé à Collioure, à 500 mètres de la plage de Boutigue, l'Appartement 2 ch pour 5 pers dans résidence avec piscine propose un jardin, une connexion Wi-Fi gratuite et un service de concierge. ",0.0,Collioure,https://www.booking.com/hotel/fr/appartement-2-ch-pour-5-pers-dans-residence-avec-piscine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Collioure,Appartement centre Collioure 63 m² avec terrasse à 3 minutes des plages,"Situé à Collioure, à 200 mètres de la plage de Boramar et à 400 mètres de la plage du Nord, l'Appartement centre Collioure 63 m2 avec terrasse à 3 minutes des plages dispose d'une terrasse et de la...",9.3,Collioure,https://www.booking.com/hotel/fr/appartement-centre-collioure-63-m2-avec-terrasse-a-3-minutes-des-plages.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Collioure,Le Clos Des Orangers,"Situé à Collioure, en Languedoc-Roussillon, avec les plages de Boramar et de Port Avall Situé à proximité, l'établissement Le Clos Des Orangers propose gratuitement une connexion Wi-Fi et un parking...",8.8,Collioure,https://www.booking.com/hotel/fr/le-clos-des-orangers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Collioure,"Proche Gare Centre et Plages- Calme - petit déjeuner au soleil -Wifi FIBRE-Vue Dégagée- Ideal Place near beach , station and centre with beautiful view","Situé à Collioure, le Proche Gare Centre et Plages- Calme - petit déjeuner au soleil -Wifi Le FIBRE-Vue Dégagée- Ideal Place near beach, station and centre with beautiful view propose un hébergement...",9.0,Collioure,https://www.booking.com/hotel/fr/vue-degagee-proche-gare-centre-plages-calme-wifi-ideal-place-near-beac-collioure.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from_sustainable_property_sr=1&from=searchresults&map=1,14
Collioure,Hôtel Triton,"Situé sur la plage du Boutiquet, l’Hôtel Triton propose des chambres climatisées donnant sur la baie de Collioure ou sur les Pyrénées. ",7.2,Collioure,https://www.booking.com/hotel/fr/triton.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Collioure,La roussette,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'établissement La roussette est situé à Collioure, à seulement 400 mètres de la plage de Boramar et à 600 mètres de celle du Nord....",8.3,Collioure,https://www.booking.com/hotel/fr/la-roussette-collioure.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Collioure,Appartement Charmant à Collioure,"Doté d'un jardin, l'Appartement Charmant à Collioure est situé à Collioure, à 100 mètres de la plage de Boutigue, à 300 mètres de celle de Port Avall et à 500 mètres de celle de Balette. ",8.8,Collioure,https://www.booking.com/hotel/fr/residence-val-st-elme-collioure1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkYzdmZGY1MjYtMzg1MC00NzU2LTg0OTYtYjNkNTQ5OGM4OTkz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=791346e52d3e0218&srepoch=1683194699&from=searchresults&map=1,14
Ariege,Les appartements de Clélia,"Situé à Ax-les-Thermes, à 48 km du sanctuaire de Meritxell et à 24 km de Talc Career of Trimouns, l'établissement Les appartements de Clélia propose des hébergements avec connexion Wi-Fi gratuite et...",9.8,Ax-les-Thermes,https://www.booking.com/hotel/fr/les-jardins-de-clelia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkN2EyOTMxNjYtZGRlYy00NWQxLTk4MDQtMzBkNDkwYmY5MGYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=4e1746e576ea00cd&srepoch=1683194700&from_sustainable_property_sr=1&from=searchresults&map=1,4
Ariege,"The Originals Access, Hôtel Foix (P'tit Dej-Hotel)","Situé au sein du parc naturel régional des Pyrénées ariégeoises, à 75 km de Toulouse, l’établissement The Originals Access, Hôtel Foix (P'tit Dej-Hotel) dispose d'une réception automatique ouverte...",7.9,Foix,https://www.booking.com/hotel/fr/campanilefoix.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkN2EyOTMxNjYtZGRlYy00NWQxLTk4MDQtMzBkNDkwYmY5MGYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=4e1746e576ea00cd&srepoch=1683194700&from_sustainable_property_sr=1&from=searchresults&map=1,4
Ariege,Chalet bois au milieu des Pyrénées,"Doté d'une terrasse et d'une réception ouverte 24h/24, le Chalet bois au milieu des Pyrénées bénéficie d’un emplacement idéal à L'Hospitalet-près-l'Andorre, à 30 km du club de golf Real de Cerdaña et...",9.1,LʼHospitalet-près-lʼAndorre,https://www.booking.com/hotel/fr/chalet-bois-au-milieu-des-pyrenees.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkN2EyOTMxNjYtZGRlYy00NWQxLTk4MDQtMzBkNDkwYmY5MGYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=4e1746e576ea00cd&srepoch=1683194700&from=searchresults&map=1,4
Ariege,Lagrange Vacances Les Chalets d’Ax,"Le Lagrange Vacances Les Chalets d'Ax est situé à Ax-Les-Thermes, à 800 mètres du centre-ville et des remontées mécaniques. ",7.7,Ax-les-Thermes,https://www.booking.com/hotel/fr/residence-les-chalets-d-ax.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkN2EyOTMxNjYtZGRlYy00NWQxLTk4MDQtMzBkNDkwYmY5MGYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=4e1746e576ea00cd&srepoch=1683194700&from=searchresults&map=1,4
Ariege,Chambres d'hôtes Belle Occitane,L'établissement Chambres d'hôtes Belle Occitane est une demeure de caractère du XVIIIe siècle située dans la ville médiévale de Tarascon-sur-Ariège. ,9.2,Tarascon-sur-Ariège,https://www.booking.com/hotel/fr/belle-occitane.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkN2EyOTMxNjYtZGRlYy00NWQxLTk4MDQtMzBkNDkwYmY5MGYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=4e1746e576ea00cd&srepoch=1683194700&from_sustainable_property_sr=1&from=searchresults&map=1,4
Ariege,Le Clos St Louis,"Doté d'une connexion Wi-Fi gratuite, Le Clos St Louis vous accueille au cœur du village historique d'Ax-les-Thermes, à 200 mètres des remontées mécaniques d'Ax-Bonascre et à quelques pas de divers...",8.9,Ax-les-Thermes,https://www.booking.com/hotel/fr/le-clos-st-louis-ax-les-thermes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkN2EyOTMxNjYtZGRlYy00NWQxLTk4MDQtMzBkNDkwYmY5MGYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=4e1746e576ea00cd&srepoch=1683194700&from=searchresults&map=1,4
Ariege,Le Hameau du Comté de Foix,"Le Hameau du Comté de Foix est situé à Mercus-Garrabet, en Midi-Pyrénées, à moins de 40 km du col de la Crouzette. ",8.7,Mercus-Garrabet,https://www.booking.com/hotel/fr/le-hameau-du-comte-de-foix.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hcmllZ2VIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsqGzqIGwAIB0gIkN2EyOTMxNjYtZGRlYy00NWQxLTk4MDQtMzBkNDkwYmY5MGYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=4e1746e576ea00cd&srepoch=1683194700&from=searchresults&map=1,4
